┌─────────┬───────────────┬──────────┬──────────┬──────────┬────────────────────┬────────────────────┬───────────────────┬──────────┬────────────────────┬────────────────────────────┬────────────────┬───────────┬───────────┬─────────────────────┬───────────┬───────────────┐
│ (index) │   datetime    │    sd    │    bu    │    uk    │       val_sd       │       val_bu       │      val_uk       │ sum_vol  │        val         │            date            │    acum_val    │ total_vol │   bu-sd   │      bu-sd_val      │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼──────────┼──────────┼──────────┼────────────────────┼────────────────────┼───────────────────┼──────────┼────────────────────┼────────────────────────────┼────────────────┼───────────┼───────────┼─────────────────────┼───────────┼───────────────┤
│    0    │ 1670922000000 │    0     │   400    │    0     │         0          │      4040000       │         0         │   400    │      4040000       │ '2022-12-13T09:00:00.000Z' │    4040000     │    400    │    400    │       4040000       │    400    │    4040000    │
│    1    │ 1670922120000 │    0     │    0     │   1000   │         0          │         0          │     10100000      │   1000   │      10100000      │ '2022-12-13T09:02:00.000Z' │    14140000    │   1400    │     0     │          0          │    400    │    4040000    │
│    2    │ 1670922840000 │ 3196200  │ 2823200  │ 18741400 │    42760768200     │    40189014400     │    93353750600    │ 24760800 │    176303533200    │ '2022-12-13T09:14:00.000Z' │  176317673200  │ 24762200  │  -373000  │     -2571753800     │  -372600  │  -2567713800  │
│    3    │ 1670922960000 │ 3867600  │ 3859100  │  79600   │    62956760000     │    54064953600     │    1101736000     │ 7806300  │    118123449600    │ '2022-12-13T09:16:00.000Z' │  294441122800  │ 32568500  │   -8500   │     -8891806400     │  -381100  │ -11459520200  │
│    4    │ 1670923080000 │ 3996100  │ 3461700  │  45700   │    61844050400     │    51426219700     │     737081000     │ 7503500  │    114007351100    │ '2022-12-13T09:18:00.000Z' │  408448473900  │ 40072000  │  -534400  │    -10417830700     │  -915500  │ -21877350900  │
│    5    │ 1670923200000 │ 3711100  │ 2680700  │  59700   │    49211919400     │    41291416900     │     892517000     │ 6451500  │    91395853300     │ '2022-12-13T09:20:00.000Z' │  499844327200  │ 46523500  │ -1030400  │     -7920502500     │ -1945900  │ -29797853400  │
│    6    │ 1670923320000 │ 5773000  │ 1899900  │  138400  │    82335254100     │    30156570800     │    2120279400     │ 7811300  │    114612104300    │ '2022-12-13T09:22:00.000Z' │  614456431500  │ 54334800  │ -3873100  │    -52178683300     │ -5819000  │ -81976536700  │
│    7    │ 1670923440000 │ 7544600  │ 2154500  │  108400  │    104969500800    │    29304056900     │     649421900     │ 9807500  │    134922979600    │ '2022-12-13T09:24:00.000Z' │  749379411100  │ 64142300  │ -5390100  │    -75665443900     │ -11209100 │ -157641980600 │
│    8    │ 1670923560000 │ 5007100  │ 3717600  │  45300   │    72907723600     │    57045467700     │     694577000     │ 8770000  │    130647768300    │ '2022-12-13T09:26:00.000Z' │  880027179400  │ 72912300  │ -1289500  │    -15862255900     │ -12498600 │ -173504236500 │
│    9    │ 1670923680000 │ 2084100  │ 3931300  │  40700   │    28854291600     │    57434029700     │     419274000     │ 6056100  │    86707595300     │ '2022-12-13T09:28:00.000Z' │  966734774700  │ 78968400  │  1847200  │     28579738100     │ -10651400 │ -144924498400 │
│   10    │ 1670923800000 │ 1486600  │ 3675800  │  63700   │    26664950200     │    40015076500     │     658734000     │ 5226100  │    67338760700     │ '2022-12-13T09:30:00.000Z' │ 1034073535400  │ 84194500  │  2189200  │     13350126300     │ -8462200  │ -131574372100 │
