"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue"
1,0,0,0,0,587900,"2023-01-11T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,,,,0,0,0,0,0,200,"PRC",0
1,1,0,0,100,587900,"2023-01-10T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,2,0,0,200,"PRC",0
1,1,0,0,300,587900,"2023-01-09T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,2,0,0,200,"PRC",0
1,1,0,0,100,587900,"2023-01-06T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,0,0,0,0,"PRC",0
1,1,0,0,300,587900,"2023-01-05T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,3,0,0,1000,"PRC",0
1,2,0,0,200,587900,"2023-01-04T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,2,0,0,200,"PRC",0
1,1,0,0,100,587900,"2023-01-03T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,0,0,0,0,"PRC",0
1,1,0,0,100,587900,"2022-12-30T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,2,0,0,200,"PRC",0
1,1,0,0,100,587900,"2022-12-29T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,0,0,0,0,"PRC",0
1,1,0,0,100,587900,"2022-12-28T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,2,0,0,200,"PRC",0
1,1,0,0,100,587900,"2022-12-27T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,2,0,0,200,"PRC",0
1,2,0,0,200,587900,"2022-12-26T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,2,0,0,200,"PRC",0
1,1,0,0,100,587900,"2022-12-23T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,0,0,0,0,"PRC",0
1,1,0,0,100,587900,"2022-12-22T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,0,0,0,0,"PRC",0
1,0,0,0,0,587900,"2022-12-21T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,2,0,0,200,"PRC",0
1,0,0,0,0,587900,"2022-12-20T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,2,0,0,200,"PRC",0
1,0,0,0,0,587900,"2022-12-19T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,2,0,0,200,"PRC",0
1,0,0,0,0,587900,"2022-12-16T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,2,0,0,200,"PRC",0
1,1,0,0,100,587900,"2022-12-15T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,2,0,0,200,"PRC",0
1,0,0,0,0,587900,"2022-12-14T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,2,0,0,200,"PRC",0
1,0,0,0,0,587900,"2022-12-13T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,2,0,0,200,"PRC",0
1,1,0,0,100,587900,"2022-12-12T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,2,0,0,200,"PRC",0
1,1,0,0,100,587900,"2022-12-09T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,3,0,0,239,"PRC",0
1,1,0,0,100,587900,"2022-12-08T00:00:00",0,31.5,31.5,31.5,31.5,31.5,31.5,0,0,0,0,0,3,0,0,239,"PRC",0
