┌─────────┬───────────────┬──────────┬──────────┬──────────┬──────────────┬──────────────┬────────────────────┬──────────┬───────────────┬────────────────────────────┬────────────────┬───────────┬───────────┬───────────────┬────────────┬────────────────┐
│ (index) │   datetime    │    sd    │    bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │ sum_vol  │      val      │            date            │    acum_val    │ total_vol │   bu-sd   │   bu-sd_val   │ acum_busd  │ acum_busd_val  │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼───────────────┼────────────────────────────┼────────────────┼───────────┼───────────┼───────────────┼────────────┼────────────────┤
│    0    │ 1675242840000 │ 4065600  │ 3715800  │ 4391900  │ 49740636500  │ 65828136700  │    46180344100     │ 12173300 │ 161749117300  │ '2023-02-01T09:14:00.000Z' │  161749117300  │ 12173300  │  -349800  │  16087500200  │  -349800   │  16087500200   │
│    1    │ 1675242960000 │ 1918600  │ 3592900  │   5600   │ 31093037700  │ 59048176300  │     105905000      │ 5517100  │  90247119000  │ '2023-02-01T09:16:00.000Z' │  251996236300  │ 17690400  │  1674300  │  27955138600  │  1324500   │  44042638800   │
│    2    │ 1675243080000 │ 3241400  │ 3920400  │  25300   │ 53922093600  │ 58654328500  │     394234400      │ 7187100  │ 112970656500  │ '2023-02-01T09:18:00.000Z' │  364966892800  │ 24877500  │  679000   │  4732234900   │  2003500   │  48774873700   │
│    3    │ 1675243200000 │ 3297500  │ 3857900  │  82600   │ 51865690400  │ 58912437800  │     886048200      │ 7238000  │ 111664176400  │ '2023-02-01T09:20:00.000Z' │  476631069200  │ 32115500  │  560400   │  7046747400   │  2563900   │  55821621100   │
│    4    │ 1675243320000 │ 4687900  │ 2330700  │  11300   │ 72601741100  │ 36285756500  │     214312000      │ 7029900  │ 109101809600  │ '2023-02-01T09:22:00.000Z' │  585732878800  │ 39145400  │ -2357200  │ -36315984600  │   206700   │  19505636500   │
│    5    │ 1675243440000 │ 4682900  │ 2141400  │  32800   │ 78854610200  │ 28534052600  │     389476500      │ 6857100  │ 107778139300  │ '2023-02-01T09:24:00.000Z' │  693511018100  │ 46002500  │ -2541500  │ -50320557600  │  -2334800  │  -30814921100  │
│    6    │ 1675243560000 │ 3686300  │ 2220700  │   3900   │ 62106313500  │ 37792465800  │     144711000      │ 5910900  │ 100043490300  │ '2023-02-01T09:26:00.000Z' │  793554508400  │ 51913400  │ -1465600  │ -24313847700  │  -3800400  │  -55128768800  │
│    7    │ 1675243680000 │ 2706400  │ 1609400  │  24900   │ 44066638800  │ 24986011700  │     367226000      │ 4340700  │  69419876500  │ '2023-02-01T09:28:00.000Z' │  862974384900  │ 56254100  │ -1097000  │ -19080627100  │  -4897400  │  -74209395900  │
│    8    │ 1675243800000 │ 2678500  │ 2094700  │  10800   │ 39732763600  │ 37543573600  │     211050000      │ 4784000  │  77487387200  │ '2023-02-01T09:30:00.000Z' │  940461772100  │ 61038100  │  -583800  │  -2189190000  │  -5481200  │  -76398585900  │
│    9    │ 1675243920000 │ 1898300  │ 2819400  │  19300   │ 30970225400  │ 53388785800  │     212863500      │ 4737000  │  84571874700  │ '2023-02-01T09:32:00.000Z' │ 1025033646800  │ 65775100  │  921100   │  22418560400  │  -4560100  │  -53980025500  │
│   10    │ 1675244040000 │ 1785200  │ 3106200  │   5700   │ 27377599700  │ 51505329000  │      96043000      │ 4897100  │  78978971700  │ '2023-02-01T09:34:00.000Z' │ 1104012618500  │ 70672200  │  1321000  │  24127729300  │  -3239100  │  -29852296200  │
