┌─────────┬───────────────┬─────────┬─────────┬──────────┬─────────────┬──────────────┬────────────────────┬──────────┬──────────────┬────────────────────────────┬───────────────┬───────────┬──────────┬──────────────┬───────────┬───────────────┐
│ (index) │   datetime    │   sd    │   bu    │    uk    │   val_sd    │    val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼─────────┼─────────┼──────────┼─────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│    0    │ 1673428440000 │ 7399600 │ 2757900 │ 5969300  │ 50005614400 │ 29215268700  │    54341064800     │ 16126800 │ 133561947900 │ '2023-01-11T09:14:00.000Z' │ 133561947900  │ 16126800  │ -4641700 │ -20790345700 │ -4641700  │ -20790345700  │
│    1    │ 1673428560000 │ 4198200 │ 2606400 │  34400   │ 29665064600 │ 36028724400  │     367566200      │ 6839000  │ 66061355200  │ '2023-01-11T09:16:00.000Z' │ 199623303100  │ 22965800  │ -1591800 │  6363659800  │ -6233500  │ -14426685900  │
│    2    │ 1673428680000 │ 1703100 │ 2524500 │  14200   │ 18954855100 │ 30931407900  │     105634000      │ 4241800  │ 49991897000  │ '2023-01-11T09:18:00.000Z' │ 249615200100  │ 27207600  │  821400  │ 11976552800  │ -5412100  │  -2450133100  │
│    3    │ 1673428800000 │ 1951100 │ 1857300 │  14600   │ 20518235700 │ 24230614700  │      90943000      │ 3823000  │ 44839793400  │ '2023-01-11T09:20:00.000Z' │ 294454993500  │ 31030600  │  -93800  │  3712379000  │ -5505900  │  1262245900   │
│    4    │ 1673428920000 │ 1651000 │ 1446600 │   5400   │ 20648970500 │ 17103042000  │      68572100      │ 3103000  │ 37820584600  │ '2023-01-11T09:22:00.000Z' │ 332275578100  │ 34133600  │ -204400  │ -3545928500  │ -5710300  │  -2283682600  │
│    5    │ 1673429040000 │ 1157500 │ 1434200 │  53400   │ 13296747300 │ 18472775900  │     508474100      │ 2645100  │ 32277997300  │ '2023-01-11T09:24:00.000Z' │ 364553575400  │ 36778700  │  276700  │  5176028600  │ -5433600  │  2892346000   │
│    6    │ 1673429160000 │ 1252800 │ 1227300 │   6500   │ 15209666500 │ 16829749200  │      37266000      │ 2486600  │ 32076681700  │ '2023-01-11T09:26:00.000Z' │ 396630257100  │ 39265300  │  -25500  │  1620082700  │ -5459100  │  4512428700   │
│    7    │ 1673429280000 │ 1340800 │ 1776200 │  55800   │ 16077910600 │ 27096599500  │     750370000      │ 3172800  │ 43924880100  │ '2023-01-11T09:28:00.000Z' │ 440555137200  │ 42438100  │  435400  │ 11018688900  │ -5023700  │  15531117600  │
│    8    │ 1673429400000 │ 1111100 │ 2264900 │   800    │ 16483909600 │ 31801070800  │      15115000      │ 3376800  │ 48300095400  │ '2023-01-11T09:30:00.000Z' │ 488855232600  │ 45814900  │ 1153800  │ 15317161200  │ -3869900  │  30848278800  │
