"acum_busd","acum_busd_val","acum_val","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
294500,4477259200,80494194700,1611800,294500,4477259200,"2023-01-12T09:14:00.000Z",1673514840000,1317300,5606600,5606600,2677500,80494194700,23851197400,19373938200,37269059100
1041400,20348209100,124542866800,1741100,746900,15870949900,"2023-01-12T09:16:00.000Z",1673514960000,994200,2759000,8365600,23700,44048672100,29798373500,13927423600,322875000
1262800,25179494400,172072542300,1521600,221400,4831285300,"2023-01-12T09:18:00.000Z",1673515080000,1300200,2891600,11257200,69800,47529675500,25962650900,21131365600,435659000.00000006
1695700,37798943300,219165443800,1511400,432900,12619448900,"2023-01-12T09:20:00.000Z",1673515200000,1078500,2599900,13857100,10000,47092901500,29778942700,17159493800,154465000
2259900,52275905300,265174249400,1674000,564200,14476962000,"2023-01-12T09:22:00.000Z",1673515320000,1109800,2928400,16785500,144600,46008805600,29182562800,14705600800,2120642000
2570400,58079709400,304927446500,1385400,310500,5803804100,"2023-01-12T09:24:00.000Z",1673515440000,1074900,2532000,19317500,71700,39753197100,21988075100,16184271000,1580851000
2435000,56988450000,339129157500,959600,-135400,-1091259400,"2023-01-12T09:26:00.000Z",1673515560000,1095000,2080300,21397800,25700,34201711000,16455368800,17546628200,199714000
2185400,55830202200,367758859700,759800,-249600,-1158247800,"2023-01-12T09:28:00.000Z",1673515680000,1009400,1774500,23172300,5300,28629702200,13707054200,14865302000,57346000
1927500,52819479400,405633639100,945100,-257900,-3010722800,"2023-01-12T09:30:00.000Z",1673515800000,1203000,2166800,25339100,18700,37874779400,17247813800,20258536600,368429000
2105000,52502497900,433382539200,1000800,177500,-316981500,"2023-01-12T09:32:00.000Z",1673515920000,823300,1825200,27164300,1100,27748900100,13710526800,14027508300,10865000
2722600,57299367700,470287779800,1624600,617600,4796869800,"2023-01-12T09:34:00.000Z",1673516040000,1007000,2642200,29806500,10600,36905240600,20703226200,15906356400,295658000
2610600,52397632300,510442718400,1265300,-112000,-4901735400,"2023-01-12T09:36:00.000Z",1673516160000,1377300,2652800,32459300,10200,40154938600,17536549100,22438284500,180105000
1588600,39016777400,551236155500,738200,-1022000,-13380854900,"2023-01-12T09:38:00.000Z",1673516280000,1760200,2520400,34979700,22000,40793437100,13364045900,26744900800,684490400
1086600,35149056300,583573436400,772800,-502000,-3867721100,"2023-01-12T09:40:00.000Z",1673516400000,1274800,2055400,37035100,7800,32337280900,14180345900,18048067000,108868000
1153700,37047987800,612622720700,893400,67100,1898931500,"2023-01-12T09:42:00.000Z",1673516520000,826300,1729100,38764200,9400,29049284300,15442378900,13543447400,63458000
